"","disp_key","rpt_date","submit_number","facility_no","field_pool","opno","dis_sold","dis_reinject","flare_gtr","flare_lt","pilot_purge","assist_gas","used","d_other","tr_from","tr_to","ng_leq","purch_gas","amnd_rpt","cmmnt","dt_mod"
"5667",43625,"04/01/16 00:00:00",1330000021,38,0,124250,0,0,0,3508,540,0,89001,0,65913,0,0,0,0,"","05/24/16 07:25:54"
"5668",43626,"04/01/16 00:00:00",1330000030,42,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5669",43627,"04/01/16 00:00:00",2310000001,50,0,124250,145946,0,5,2,0,0,0,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5670",43628,"04/01/16 00:00:00",1330000080,13,0,124250,0,707196,0,0,0,0,0,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5671",43629,"04/01/16 00:00:00",1330000040,56,0,124250,29166,0,0,0,0,0,1176,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5672",43630,"04/01/16 00:00:00",2830000002,30,0,124250,27052,0,0,0,0,0,2565,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5673",43569,"03/01/16 00:00:00",230000003,19,0,131300,160600,0,0,0,0,0,835,0,0,0,0,0,0,"0","04/22/16 08:18:56"
"5674",43570,"03/01/16 00:00:00",230000002,19,0,131300,9227,0,0,0,0,0,0,0,0,0,0,0,0,"0
0","04/22/16 08:19:21"
"5675",43592,"04/01/16 00:00:00",1330000039,54,0,116525,0,0,0,0,0,0,0,0,0,0,0,0,0,"","05/19/16 13:29:27"
"5676",43631,"04/01/16 00:00:00",290000024,4,0,124250,0,105372,346,9008,1286,0,267701,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5677",43632,"04/01/16 00:00:00",1330000005,27,0,124250,0,0,917,31,1153,0,22129,0,0,-1602,0,54,0,"","05/24/16 07:25:54"
"5678",43633,"04/01/16 00:00:00",1330000025,38,0,124250,287635,0,0,120,6036,0,103476,0,0,-215175,0,0,0,"","05/24/16 07:25:54"
"5679",43634,"04/01/16 00:00:00",1330000033,46,0,124250,667483,0,0,0,0,0,6115,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5680",43635,"04/01/16 00:00:00",1330000007,27,0,124250,0,0,8,9,583,0,12345,0,0,-288,0,138,0,"","05/24/16 07:25:54"
"5681",43636,"04/01/16 00:00:00",2830000007,36,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5682",43637,"04/01/16 00:00:00",1330000024,17,0,124250,0,0,0,0,0,0,0,0,0,0,0,274,0,"","05/24/16 07:25:54"
"5683",43638,"04/01/16 00:00:00",1330000022,38,0,124250,0,0,0,5498,3600,0,153701,0,79929,0,0,0,0,"","05/24/16 07:25:54"
"5684",43639,"04/01/16 00:00:00",1.33e+09,38,0,124250,0,0,0,2494,300,0,26591,0,217644,-188259,0,0,0,"","05/24/16 07:25:54"
"5685",43640,"04/01/16 00:00:00",1330000043,64,0,124250,92237,0,0,0,0,0,150,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5686",43641,"04/01/16 00:00:00",1330000012,13,0,124250,1488523,0,0,50,0,0,76673,0,187719,0,0,0,0,"","05/24/16 07:25:54"
"5687",43642,"04/01/16 00:00:00",1330000006,27,0,124250,0,0,0,19,467,0,23465,0,0,-1655,0,3918,0,"","05/24/16 07:25:54"
"5688",43643,"04/01/16 00:00:00",1330000002,35,0,124250,21846,327534,3149,62,1160,0,99265,0,65315,-19962,6127,232266,0,"Lines 15, 16, 17 revised 1/2019, no change to lines 6 through 14, see 10-422 for full remarks.","01/14/19 10:54:18"
"5689",43644,"04/01/16 00:00:00",290000025,5,0,124250,0,16917389,370,3097,5309,0,508498,0,0,0,162289,1607,0,"","05/24/16 07:25:54"
"5690",43645,"04/01/16 00:00:00",1330000017,32,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5691",43646,"04/01/16 00:00:00",290000002,3,0,124250,50,9123446,69,32,14520,15878,996507,0,0,0,40471,0,0,"","05/24/16 07:25:54"
"5692",43647,"04/01/16 00:00:00",1330000015,32,0,124250,0,0,0,0,0,0,0,0,0,0,0,1593,0,"","05/24/16 07:25:54"
"5693",43648,"04/01/16 00:00:00",1330000028,18,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5694",43649,"04/01/16 00:00:00",1330000041,55,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5695",43650,"04/01/16 00:00:00",1330000013,14,0,124250,425255,0,0,0,0,0,540,0,0,-187719,0,0,0,"","05/24/16 07:25:54"
"5696",43651,"04/01/16 00:00:00",1330000020,37,0,124250,44418,0,0,1651,4050,0,58506,0,133,-2469,0,0,0,"","05/24/16 07:25:54"
"5697",43652,"04/01/16 00:00:00",1330000011,11,0,124250,320642,0,210,30,43,0,7282,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5698",43653,"04/01/16 00:00:00",2830000080,33,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5699",43654,"04/01/16 00:00:00",1330000032,45,0,124250,85208,0,0,0,0,0,1526,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5700",43655,"04/01/16 00:00:00",1330000035,37,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","05/24/16 07:25:54"
"5701",43656,"05/01/16 00:00:00",230000002,19,0,131300,6247,0,0,0,0,0,0,0,0,0,0,0,0,"0","06/06/16 09:35:57"
"5702",43660,"05/01/16 00:00:00",1030000017,20,0,134200,37873,1947836,0,6648,15972,0,446031,0,0,0,0,0,0,"Gas sold to ATC =29,348  
Gas gifted to Village of Nuiqsut = 8,525","06/20/16 09:54:11"
"5703",43661,"05/01/16 00:00:00",290000023,24,0,134200,5117,0,11,1947,16858,0,492549,0,523027,-311989,0,0,0,"Reinjected vol does not include volumes of Oooguruk Gas production reflected on line 17.  Line 6 is Oooguruk sales 1,535 Nikaitchuq sales 3,079, and Air Force Power generation sale 503. Line 18 is Oooguruk returned gas.","06/20/16 09:54:11"
"5704",43662,"05/01/16 00:00:00",290000022,23,0,134200,9055,2662391,839,3056,16989,0,731771,0,0,0,0,0,0,"Reinjected vol does not include volumes of PBU NGLS acquired for LSEOR reflected on line 17. Transferred from = PBU LSEOR NGLs 0 and CPF1 transferred 0. Line 6 is gas sold to KTC.","01/08/20 08:47:13"
"5705",43663,"05/01/16 00:00:00",890000001,59,0,118575,0,0,93996,7836,55,0,8006,0,0,0,0,0,0,"","06/23/16 10:49:19"
"5706",43664,"05/01/16 00:00:00",1330000044,65,0,119850,269001,0,533,0,0,0,12101,0,0,0,0,0,0,"0","06/20/16 11:54:02"
"5707",43665,"05/01/16 00:00:00",230000003,19,0,131300,102560,0,0,0,0,0,533,0,0,0,0,0,0,"0","06/20/16 12:59:20"
"5708",43666,"05/01/16 00:00:00",290000030,7,0,112300,0,0,1602,660,43071,4432,862259,0,904624,-23779751,0,0,0,"","06/20/16 12:28:02"
"5709",43667,"05/01/16 00:00:00",290000008,7,0,112300,1321382,5277293,36186,65476,24550,53276,2783720,0,212023416,-202461531,1321382,0,0,"Block 6: Gas equivalent of NGLs; Block 18: Includes MI Gas to Pt. McIntyre = 318,141 mscf","06/20/16 12:28:02"
"5710",43668,"05/01/16 00:00:00",290000029,7,0,112300,0,0,780,0,13278,703,640696,0,270635,-15365301,0,0,0,"","06/20/16 12:28:02"
"5711",43669,"05/01/16 00:00:00",2.9e+08,6,0,112300,688720,194604842,0,1041,34833,0,5450034,0,200779470,0,0,0,0,"Block 6: Includes Gas Sales to Alyeska Pipeline, Norgasco, Northstar and KRU; Block 12: Includes COTP Non-PBU Fuel Gas = 2,762 mscf; Block 18: Fuel Gas to LPC  = 0 mscf","06/20/16 12:28:02"
"5712",43670,"05/01/16 00:00:00",290000033,7,0,112300,0,0,0,30,17167,0,333337,0,0,-21424609,0,0,0,"","06/20/16 12:28:02"
"5713",43671,"05/01/16 00:00:00",290000028,7,0,112300,0,0,326,1370,16853,35117,445173,0,188661,-70829904,0,0,0,"","06/20/16 12:28:02"
"5714",43672,"05/01/16 00:00:00",290000032,7,0,112300,0,0,609,0,30443,0,614731,0,0,-13686070,0,0,0,"","06/20/16 12:28:02"
"5715",43673,"05/01/16 00:00:00",290000031,7,0,112300,0,0,230,628,57996,0,710858,0,0,-66937781,0,0,0,"","06/20/16 12:28:02"
"5716",43674,"05/01/16 00:00:00",290000009,9,0,112300,34393,8807389,0,4,11361,153926,798473,223619,318141,0,34393,0,0,"Block 13: Lift Gas Off Field;  Block 17: MI from Prudhoe = 318,141 and Fuel Gas from Prudhoe = 0","06/20/16 12:28:02"
"5717",43678,"05/01/16 00:00:00",1030000001,24,0,113850,0,242260,10979,0,0,0,87805,160784,311989,-523027,0,1535,0,"","06/20/16 14:49:34"
"5718",43679,"05/01/16 00:00:00",1330000029,41,0,116525,0,0,0,0,109,0,4251,0,0,-8208,0,0,0,"","06/21/16 08:57:35"
"5719",43680,"05/01/16 00:00:00",1330000039,54,0,116525,0,0,0,0,0,0,0,0,0,0,0,0,0,"","06/21/16 08:57:35"
"5720",43690,"05/01/16 00:00:00",2310000002,50,0,111530,0,0,11683,0,336,0,9145,0,0,0,0,2117,0,"0","01/30/17 08:25:25"
"5721",43682,"05/01/16 00:00:00",1330000027,10,0,116525,0,0,62,107,25,0,13966,0,0,-23150,0,0,0,"","06/21/16 08:57:35"
"5722",43683,"05/01/16 00:00:00",2310000003,58,0,116525,146784,0,0,0,0,0,9351,0,31960,0,0,0,0,"","06/21/16 08:57:35"
"5723",43684,"05/01/16 00:00:00",290000019,2,0,136670,0,27043,296,75,403,0,46095,0,0,0,0,76,0,"","06/21/16 08:58:11"
"5724",43691,"05/01/16 00:00:00",2830000008,43,0,110800,14072,0,0,0,0,0,1736,0,0,0,0,0,0,"0","06/21/16 10:43:46"
"5725",43692,"05/01/16 00:00:00",2830000012,53,0,110800,3973,0,0,0,0,0,1458,0,0,0,0,0,0,"0","06/21/16 10:44:15"
"5726",43695,"05/01/16 00:00:00",2830000009,49,0,110800,2223,0,0,0,0,0,1248,0,0,0,0,0,0,"0","06/21/16 10:45:25"
"5727",43696,"05/01/16 00:00:00",2830000010,51,0,110800,252,0,0,0,0,0,296,0,0,0,0,0,0,"0","06/21/16 10:45:47"
"5728",43689,"05/01/16 00:00:00",1330000026,10,0,116525,419,0,0,0,0,0,52,0,0,0,0,0,0,"","06/21/16 08:58:16"
"5729",43578,"04/01/16 00:00:00",290000032,7,0,112300,0,0,98203,41667,28030,0,643292,0,0,-18619913,0,0,0,"","05/19/16 09:02:55"
"5730",43579,"04/01/16 00:00:00",290000009,9,0,112300,76751,9761020,3136,3,11170,118416,805887,157956,1194030,0,76751,0,0,"Block 13: Lift Gas Off Field;  Block 17: MI from Prudhoe = 1,190,838 and Fuel Gas from Prudhoe = 72","05/24/16 13:54:53"
"5731",43580,"04/01/16 00:00:00",290000031,7,0,112300,0,0,30267,1512,55661,0,734425,0,0,-60251159,0,0,0,"","05/19/16 09:02:55"
"5732",43581,"04/01/16 00:00:00",290000028,7,0,112300,0,0,16644,2096,16399,44147,559687,0,185495,-58755200,0,0,0,"","05/19/16 09:02:55"
"5733",43582,"04/01/16 00:00:00",290000033,7,0,112300,0,0,510,1399,20283,0,392761,0,0,-18674973,0,0,0,"","05/19/16 09:02:55"
"5734",43583,"04/01/16 00:00:00",290000029,7,0,112300,0,0,6330,0,13267,8606,601008,0,251607,-11653653,0,0,0,"","05/19/16 09:02:55"
"5735",43584,"04/01/16 00:00:00",290000008,7,0,112300,1000976,3708240,313559,163592,23090,56501,2401568,0,187641391,-179973867,1000976,0,0,"Block 6: Gas equivalent of NGLs; Block 18: Includes MI Gas to Pt. McIntyre = 1,190,838 mscf","05/19/16 09:02:55"
"5736",43585,"04/01/16 00:00:00",290000030,7,0,112300,0,0,0,629,41311,1474,880387,0,921698,-19699330,0,0,0,"","05/19/16 09:02:55"
"5737",43586,"04/01/16 00:00:00",2.9e+08,6,0,112300,570720,171879809,0,16188,33371,0,4936906,72,177437066,0,0,0,0,"Block 6: Includes Gas Sales to Alyeska Pipeline, Norgasco, Northstar and KRU; Block 12: Includes COTP Non-PBU Fuel Gas = 2,746 mscf; Block 18: Fuel Gas to LPC  = 72 mscf","05/19/16 09:02:55"
"5738",43600,"04/01/16 00:00:00",2830000012,53,0,110800,3623,0,0,0,0,0,1620,0,0,0,0,0,0,"0","05/23/16 12:39:07"
"5739",43601,"04/01/16 00:00:00",2830000009,49,0,110800,1484,0,0,0,0,0,1624,0,0,0,0,0,0,"0","05/23/16 12:39:40"
"5740",43604,"04/01/16 00:00:00",2830000010,51,0,110800,116,0,0,0,0,0,111,0,0,0,0,0,0,"0","05/23/16 12:40:26"
"5741",43605,"04/01/16 00:00:00",2830000005,1,0,110800,7124,0,0,0,0,0,2430,0,0,0,0,0,0,"0","05/23/16 12:41:00"
"5742",43606,"04/01/16 00:00:00",2830000011,1,0,110800,17117,0,0,0,0,0,2550,0,0,0,0,0,0,"0
0","05/23/16 12:42:17"
"5743",43607,"04/01/16 00:00:00",2310000002,50,0,111530,0,0,11110,0,0,0,0,0,0,0,0,4028,0,"0","01/30/17 08:24:11"
"5744",43608,"04/01/16 00:00:00",290000037,60,0,117850,0,0,428,0,2620,0,136267,0,0,0,0,6179,0,"0","05/23/16 13:30:35"
"5745",43609,"04/01/16 00:00:00",290000023,24,0,134200,7007,0,60,1229,15076,0,363837,0,529439,-179400,0,0,0,"Reinjected vol does not include volumes of Oooguruk Gas production reflected on line 17.  Line 6 is Oooguruk sales 0 Nikaitchuq sales 6,350, and Air Force Power generation sale 657. Line 18 is Oooguruk returned gas.","05/23/16 13:34:09"
"5746",43610,"04/01/16 00:00:00",1030000017,20,0,134200,41052,2037096,19212,9145,18707,0,465929,0,0,0,0,0,0,"Gas sold to ATC =28,778  
Gas gifted to Village of Nuiqsut = 12,274","05/23/16 13:34:09"
"5747",43611,"04/01/16 00:00:00",290000021,22,0,134200,5115,2400923,0,6665,14346,27436,780940,0,11467,0,0,0,0,"Reinjected vol does not include volumes of PBU Fuel Gas reflected on line 17. Transferred From = PBU 11467 mcf fuel gas. Line 18 Transferred to is volume transferred to CPF2.  Line 6 is gas sold to KTC.","01/08/20 08:43:59"
"5748",43612,"04/01/16 00:00:00",290000022,23,0,134200,9773,2669095,0,6856,17871,0,723700,0,0,0,0,0,0,"Reinjected vol does not include volumes of PBU NGLS acquired for LSEOR reflected on line 17. Transferred from = PBU LSEOR NGLs 0 and CPF1 transferred 0. Line 6 is gas sold to KTC.","01/08/20 08:44:26"
"5749",43613,"04/01/16 00:00:00",1030000001,24,0,113850,0,63111,770,0,0,0,116712,264275,179400,-529439,0,0,0,"0","05/23/16 14:07:51"
"5750",43697,"05/01/16 00:00:00",2830000005,1,0,110800,6972,0,0,0,0,0,2430,0,0,0,0,0,0,"0","06/21/16 10:46:14"
"5751",43698,"05/01/16 00:00:00",2830000011,1,0,110800,18863,0,0,0,0,0,2635,0,0,0,0,0,0,"0","06/21/16 11:17:59"
"5752",43699,"05/01/16 00:00:00",290000037,60,0,117850,0,0,132,867,2409,0,137536,-48,3657,0,0,0,0,"0","06/21/16 10:59:21"
"5753",43760,"06/01/16 00:00:00",230000003,19,0,131300,87989,0,0,0,0,0,458,0,0,0,0,0,0,"0","07/14/16 13:25:09"
"5754",43701,"05/01/16 00:00:00",1330000014,32,0,124250,0,0,0,1615,186,0,9498,0,0,0,0,21250,0,"","06/21/16 13:23:21"
"5755",43761,"06/01/16 00:00:00",230000002,19,0,131300,5962,0,0,0,0,0,0,0,0,0,0,0,0,"0","07/14/16 13:25:12"
"5756",43703,"05/01/16 00:00:00",1330000016,32,0,124250,0,0,0,1502,155,0,1823,0,0,0,0,25692,0,"","06/21/16 13:23:21"
"5757",43704,"05/01/16 00:00:00",1330000015,32,0,124250,0,0,0,0,0,0,0,0,0,0,0,1470,0,"","06/21/16 13:23:21"
"5758",43762,"06/01/16 00:00:00",890000001,59,0,118575,0,44561,263807,17836,181,0,16305,0,0,0,0,0,0,"0","07/14/16 14:34:49"
"5759",43706,"05/01/16 00:00:00",1330000023,38,0,124250,0,0,0,5866,186,0,56834,0,42280,0,0,0,0,"","06/21/16 13:23:21"
"5760",43763,"06/01/16 00:00:00",1330000044,65,0,119850,317210,0,19,0,0,0,12964,0,0,0,0,0,0,"0","07/19/16 11:56:42"
"5761",43764,"06/01/16 00:00:00",1330000017,32,0,124250,0,0,0,0,0,0,0,0,0,0,0,534,0,"","07/22/16 09:27:15"
"5762",43765,"06/01/16 00:00:00",1330000006,27,0,124250,0,0,1659,336,460,0,20434,0,0,-1038,0,6431,0,"","07/22/16 09:27:15"
"5763",43710,"05/01/16 00:00:00",1330000035,37,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","06/21/16 13:23:21"
"5764",43766,"06/01/16 00:00:00",1330000016,32,0,124250,0,0,0,2243,150,0,116,0,0,0,0,26798,0,"","07/22/16 09:27:15"
"5765",43712,"05/01/16 00:00:00",290000025,5,0,124250,0,17073473,0,111,5309,0,525347,0,0,0,138241,1600,0,"","06/21/16 13:24:47"
"5766",43767,"06/01/16 00:00:00",1330000011,11,0,124250,257308,0,72,11,42,0,6908,0,0,0,0,0,0,"","07/22/16 09:27:15"
"5767",43768,"06/01/16 00:00:00",290000024,4,0,124250,0,132309,279,6095,1290,0,232958,0,0,0,0,0,0,"","07/22/16 09:27:15"
"5768",43715,"05/01/16 00:00:00",290000024,4,0,124250,0,156703,875,1354,1321,0,259704,0,0,0,0,0,0,"","06/21/16 13:24:10"
"5769",43716,"05/01/16 00:00:00",2830000080,33,0,124250,0,33624,0,0,0,0,0,0,0,0,0,714,0,"","06/22/16 10:41:22"
"5770",43769,"06/01/16 00:00:00",2310000001,50,0,124250,211263,0,46,0,0,0,0,0,0,0,0,0,0,"","07/22/16 09:27:15"
"5771",43718,"05/01/16 00:00:00",2310000001,50,0,124250,192119,0,10,0,0,0,0,0,0,0,0,0,0,"","06/22/16 10:41:22"
"5772",43719,"05/01/16 00:00:00",2830000007,36,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","06/22/16 10:18:26"
"5773",43720,"05/01/16 00:00:00",1330000033,46,0,124250,668358,0,0,0,0,0,6001,0,0,0,0,0,0,"","06/22/16 10:41:22"
"5774",43721,"05/01/16 00:00:00",2830000001,21,0,124250,1492489,0,270,0,0,0,88085,0,0,0,0,0,0,"","09/12/16 10:06:35"
"5775",43722,"05/01/16 00:00:00",1330000002,35,0,124250,175581,179571,1577,50,1062,0,89451,0,124725,-173331,4667,251234,0,"Lines 15, 16, 17 revised 1/2019, no change to lines 6 through 14, see 10-422 for full remarks.","01/14/19 10:56:24"
"5776",43723,"05/01/16 00:00:00",1330000018,15,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","06/22/16 10:41:22"
"5777",43724,"05/01/16 00:00:00",1330000011,11,0,124250,343125,0,25,35,45,0,9924,0,0,0,0,0,0,"","06/22/16 10:41:22"
"5778",43725,"05/01/16 00:00:00",1330000081,35,0,124250,9004,285139,416,13,280,0,23608,0,0,-8893,0,0,0,"","05/05/17 10:22:50"
"5779",43726,"05/01/16 00:00:00",1330000041,55,0,124250,0,0,0,0,0,0,0,0,0,0,0,0,0,"","06/22/16 10:41:22"
"5780",43727,"05/01/16 00:00:00",2830000003,31,0,124250,18225,0,0,122,0,0,712,0,0,0,0,0,0,"","06/23/16 10:52:46"
"5781",43728,"05/01/16 00:00:00",1330000032,45,0,124250,88896,0,0,0,0,0,1664,0,0,0,0,0,0,"","06/22/16 10:41:22"
"5782",43729,"05/01/16 00:00:00",1330000040,56,0,124250,30299,0,0,0,0,0,952,0,0,0,0,0,0,"","06/22/16 10:41:22"
"5783",43730,"05/01/16 00:00:00",1330000022,38,0,124250,0,0,0,6336,3720,0,197580,0,81079,0,0,0,0,"","06/22/16 10:41:22"
"5784",43732,"05/01/16 00:00:00",1330000043,64,0,124250,85341,0,0,0,0,0,155,0,0,0,0,0,0,"","06/22/16 10:41:22"
"5785",43733,"05/01/16 00:00:00",1330000021,38,0,124250,0,0,0,2607,558,0,85425,0,63595,0,0,0,0,"","06/22/16 10:41:22"
"5786",43734,"05/01/16 00:00:00",1330000025,38,0,124250,288320,0,0,50,6444,0,110594,0,0,-212052,0,0,0,"","06/22/16 10:41:22"
"5787",43735,"05/01/16 00:00:00",2830000002,30,0,124250,26011,0,0,0,0,0,2495,0,0,0,0,0,0,"","06/22/16 10:41:22"
"5788",43830,"06/01/16 00:00:00",290000037,60,0,117850,0,0,0,2082,1246,0,130594,-39,0,0,0,4404,0,"0","07/22/16 10:44:12"
"5789",43831,"06/01/16 00:00:00",1330000042,62,0,95000,264025,0,0,0,0,0,1019,0,0,0,0,0,0,"0","07/22/16 10:45:11"
"5790",43832,"06/01/16 00:00:00",2310000002,50,0,111530,0,0,6737,0,468,0,8004,0,0,0,0,1833,0,"0","02/03/17 15:02:30"
"5791",43833,"06/01/16 00:00:00",2830000011,1,0,110800,16840,0,0,0,0,0,2550,0,0,0,0,0,0,"0","07/22/16 10:49:14"
"5792",43834,"06/01/16 00:00:00",2830000005,1,0,110800,7687,0,0,0,0,0,2430,0,0,0,0,0,0,"0","07/22/16 10:49:10"
"5793",43835,"06/01/16 00:00:00",2830000010,51,0,110800,67,0,0,0,0,0,74,0,0,0,0,0,0,"0","07/22/16 10:49:39"
"5794",43836,"06/01/16 00:00:00",2830000009,49,0,110800,2924,0,0,0,0,0,1410,0,0,0,0,0,0,"0","07/22/16 10:50:09"
"5795",43837,"06/01/16 00:00:00",2830000012,53,0,110800,3485,0,0,0,0,0,1620,0,0,0,0,0,0,"0","07/22/16 10:50:37"
"5796",43838,"06/01/16 00:00:00",2830000008,43,0,110800,13087,0,0,0,0,0,1680,0,0,0,0,0,0,"0","07/22/16 10:51:20"
"5797",43842,"07/01/16 00:00:00",290000009,9,0,112300,70652,8999116,0,16,11408,126616,792189,219091,1585276,0,70652,0,0,"Block 13: Lift Gas Off Field;  Block 17: MI from Prudhoe = 1,585,276 and Fuel Gas from Prudhoe = 0","08/12/16 15:04:50"
"5798",43843,"07/01/16 00:00:00",290000028,7,0,112300,0,0,0,0,16315,30312,587974,0,157899,-68595854,0,0,0,"","08/12/16 15:04:50"
"5799",43844,"07/01/16 00:00:00",290000030,7,0,112300,0,0,4646,281,35819,168,888458,0,922507,-15872247,0,0,0,"","08/12/16 15:04:50"
"5800",43845,"07/01/16 00:00:00",290000008,7,0,112300,1185149,4002711,0,0,24063,50604,2518852,0,193584712,-185793332,1185149,0,0,"Block 6: Gas equivalent of NGLs; Block 18: Includes MI Gas to Pt. McIntyre = 1,585,276 mscf","08/12/16 15:04:50"
"5801",43846,"07/01/16 00:00:00",290000033,7,0,112300,0,0,4517,15000,16137,0,462690,0,0,-20470771,0,0,0,"","08/12/16 15:04:50"
"5802",43847,"07/01/16 00:00:00",2.9e+08,6,0,112300,473672,177196644,0,0,34876,0,5173137,0,182878329,0,0,0,0,"Block 6: Includes Gas Sales to Alyeska Pipeline, Norgasco, Northstar and KRU; Block 12: Includes COTP Non-PBU Fuel Gas = 293 mscf; Block 18: Fuel Gas to LPC  = 0 mscf","08/12/16 15:04:50"
"5803",43848,"07/01/16 00:00:00",290000032,7,0,112300,0,0,23930,2479,31931,0,621707,0,0,-18566331,0,0,0,"","08/12/16 15:04:50"
"5804",43849,"07/01/16 00:00:00",290000031,7,0,112300,0,0,0,0,61808,0,767097,0,0,-60075991,0,0,0,"","08/12/16 15:04:50"
"5805",43850,"07/01/16 00:00:00",290000029,7,0,112300,0,0,748,372,13229,1994,498056,0,249451,-9993648,0,0,0,"","08/12/16 15:04:50"
"5806",43851,"07/01/16 00:00:00",1330000042,62,0,95000,203428,0,0,0,0,0,1055,0,0,0,0,0,0,"0","08/23/16 13:51:19"
"5807",43852,"07/01/16 00:00:00",2830000008,43,0,110800,13096,0,0,0,0,0,1736,0,0,0,0,0,0,"0
0
00","08/23/16 13:51:44"
"5808",43853,"07/01/16 00:00:00",2830000012,53,0,110800,3725,0,0,0,0,0,1620,0,0,0,0,0,0,"0","08/23/16 13:52:28"
"5809",43854,"07/01/16 00:00:00",2830000009,49,0,110800,2648,0,0,0,0,0,1440,0,0,0,0,0,0,"0","08/23/16 13:07:53"
"5810",43855,"07/01/16 00:00:00",2830000010,51,0,110800,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","08/23/16 13:08:19"
"5811",43856,"07/01/16 00:00:00",2830000005,1,0,110800,6172,0,0,0,0,0,2106,0,0,0,0,0,0,"0","08/23/16 13:08:52"
"5812",43857,"07/01/16 00:00:00",2830000011,1,0,110800,15429,0,0,0,0,0,2542,0,0,0,0,0,0,"0","08/23/16 13:09:25"
"5813",43922,"08/01/16 00:00:00",230000003,19,0,131300,86412,0,0,0,0,0,449,0,0,0,0,0,0,"0","09/06/16 08:35:25"
"5814",43924,"08/01/16 00:00:00",1330000044,65,0,119850,360126,0,11,0,0,0,7587,0,0,0,0,0,0,"0","09/12/16 11:14:18"
"5815",43925,"08/01/16 00:00:00",290000033,7,0,112300,0,0,0,138,17894,0,496270,0,0,-20942573,0,0,0,"","09/13/16 10:32:53"
"5816",43926,"08/01/16 00:00:00",290000031,7,0,112300,0,0,34460,3621,59071,0,590663,0,0,-63030824,0,0,0,"","09/13/16 10:32:53"
"5817",43927,"08/01/16 00:00:00",290000028,7,0,112300,0,0,1728,0,18474,30654,582068,0,139617,-75208866,0,0,0,"","09/13/16 10:32:53"
"5818",43928,"08/01/16 00:00:00",290000032,7,0,112300,0,0,0,1236,32942,0,648674,0,0,-20223810,0,0,0,"","09/13/16 10:32:53"
"5819",43929,"08/01/16 00:00:00",2.9e+08,6,0,112300,507148,188849301,0,610,34883,0,5412562,0,194890125,-85621,0,0,0,"Block 6: Includes Gas Sales to Alyeska Pipeline, Norgasco, Northstar and KRU; Block 12: Includes COTP Non-PBU Fuel Gas = 1,937 mscf; Block 18: Fuel Gas to LPC  = 85,621 mscf","09/21/16 12:24:50"
"5820",43930,"08/01/16 00:00:00",290000030,7,0,112300,0,0,8559,243,35906,14586,882019,0,917925,-17068901,0,0,0,"","09/13/16 10:32:53"
"5821",43931,"08/01/16 00:00:00",290000029,7,0,112300,0,0,10020,408,13969,15212,484789,0,201245,-8455246,0,0,0,"","09/13/16 10:32:53"
"5822",43932,"08/01/16 00:00:00",290000008,7,0,112300,1186706,4052825,1467,0,23974,51666,2521205,0,204737892,-196900048,1186706,0,0,"Block 6: Gas equivalent of NGLs; Block 18: Includes MI Gas to Pt. McIntyre = 943,464 mscf","09/13/16 10:32:53"
"5823",43933,"08/01/16 00:00:00",290000009,9,0,112300,57468,7266423,12130,1084,11439,121164,679143,236165,1029085,0,57468,0,0,"Block 13: Lift Gas Off Field;  Block 17: MI from Prudhoe = 943,464 and Fuel Gas from Prudhoe = 85,621","09/13/16 10:32:53"
"5824",43936,"08/01/16 00:00:00",890000001,59,0,118575,0,671149,5648,4745,195,0,49301,0,0,0,0,0,0,"0","09/19/16 07:41:52"
"5825",43937,"08/01/16 00:00:00",1330000042,62,0,95000,212143,0,0,0,0,0,1071,0,0,0,0,0,0,"0","09/19/16 13:23:36"
"5826",44008,"09/01/16 00:00:00",1330000044,65,0,119850,325874,0,15,0,0,0,7600,0,0,0,0,0,0,"0","10/13/16 08:21:03"
